customer_id,age,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,customer_satisfaction,support_calls,churn
CUST_005163,43,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.24,3571.27,2,2,Yes
CUST_005164,45,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.8,555.54,1,1,No
CUST_005165,56,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.57,38.44,4,0,Yes
CUST_005166,59,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,82.15,537.33,4,4,Yes
CUST_005167,37,Male,0,No,No,59,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,59.67,3332.66,2,0,No
CUST_005168,42,Male,0,No,Yes,72,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.87,4660.41,2,4,No
CUST_005169,33,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,40.62,1333.71,3,1,No
CUST_005170,28,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,31.16,29.52,2,0,No
CUST_005171,49,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,81.28,78.15,4,0,No
CUST_005172,25,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,42.01,617.48,3,0,No
CUST_005173,38,Female,0,No,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.74,3899.03,4,2,No
CUST_005174,30,Male,0,No,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),70.58,3361.14,4,3,No
CUST_005175,53,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,59.19,4114.5,5,1,No
CUST_005176,72,Male,1,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,35.71,792.18,2,2,Yes
CUST_005177,25,Female,0,Yes,Yes,47,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,57.39,2558.58,4,1,No
CUST_005178,18,Male,0,No,Yes,9,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,42.43,397.55,4,3,Yes
CUST_005179,43,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),35.9,34.46,4,0,No
CUST_005180,45,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),93.98,5504.59,3,2,No
CUST_005181,48,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,53.96,289.35,2,4,Yes
CUST_005182,38,Female,0,No,No,31,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.83,1922.85,3,0,No
CUST_005183,41,Female,0,No,No,25,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.96,917.57,3,2,No
CUST_005184,50,Female,0,Yes,Yes,4,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),90.57,398.27,2,1,Yes
CUST_005185,60,Female,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),46.37,213.44,3,5,Yes
CUST_005186,18,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.85,551.44,4,2,No
CUST_005187,39,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),64.2,2119.94,3,4,No
CUST_005188,48,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),49.9,46.91,3,3,No
CUST_005189,31,Female,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),49.01,591.48,3,1,Yes
CUST_005190,70,Female,1,No,No,26,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,45.42,1144.52,4,1,No
CUST_005191,35,Male,0,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),62.39,231.33,3,0,No
CUST_005192,44,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,81.53,227.1,3,2,No
CUST_005193,53,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,60.31,658.98,4,0,No
CUST_005194,36,Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,56.36,457.84,2,1,Yes
CUST_005195,18,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),50.95,1167.96,4,1,No
CUST_005196,38,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,77.82,5860.1,5,4,No
CUST_005197,60,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.65,39.52,4,4,No
CUST_005198,39,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.83,2195.38,4,1,No
CUST_005199,32,Male,0,Yes,No,13,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,32.45,387.25,2,2,No
CUST_005200,58,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),51.29,1379.9,4,0,No
CUST_005201,40,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.59,2598.67,3,3,No
CUST_005202,37,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.99,1577.58,3,1,No
CUST_005203,47,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.29,77.8,4,1,Yes
CUST_005204,56,Female,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),67.61,203.15,2,0,Yes
CUST_005205,80,Female,1,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,52.51,2042.35,4,1,No
CUST_005206,57,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.61,249.75,3,2,Yes
CUST_005207,62,Female,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,32.13,609.52,3,1,No
CUST_005208,37,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.81,386.02,4,0,No
CUST_005209,29,Male,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.73,436.14,4,1,No
CUST_005210,45,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,63.89,2240.25,4,2,Yes
CUST_005211,46,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,60.05,1941.7,2,3,No
CUST_005212,28,Male,0,No,No,24,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),40.72,997.26,4,2,No
CUST_005213,42,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,41.63,451.61,3,5,No
CUST_005214,50,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,71.97,464.65,3,2,Yes
CUST_005215,50,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.12,869.02,3,2,No
CUST_005216,52,Female,0,No,Yes,40,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),64.88,2366.72,4,2,No
CUST_005217,49,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,56.92,1122.56,5,2,No
CUST_005218,37,Female,0,Yes,Yes,72,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),33.24,2386.3,3,2,No
CUST_005219,37,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.82,38.38,3,4,No
CUST_005220,27,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,53.99,3505.05,2,1,No
CUST_005221,71,Female,1,Yes,Yes,28,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.64,1680.19,4,0,No
CUST_005222,45,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,42.94,1783.33,4,4,No
CUST_005223,41,Male,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.21,277.12,5,0,No
CUST_005224,31,Female,0,No,Yes,17,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.82,1092.69,3,1,No
CUST_005225,80,Female,1,Yes,No,38,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.6,2838.95,5,4,No
CUST_005226,28,Female,0,Yes,No,34,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,75.71,2541.18,1,1,No
CUST_005227,38,Male,0,Yes,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,54.65,451.0,4,1,No
CUST_005228,51,Female,0,Yes,Yes,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.29,450.96,3,3,No
CUST_005229,54,Male,0,Yes,No,26,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,50.08,1255.02,5,0,No
CUST_005230,59,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.86,2158.93,3,1,No
CUST_005231,72,Male,1,No,Yes,13,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,43.98,595.92,2,3,Yes
CUST_005232,52,Male,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.01,560.14,4,1,No
CUST_005233,29,Male,0,Yes,No,54,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),65.58,3895.1,3,0,No
CUST_005234,41,Male,0,No,No,27,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,70.8,1938.85,4,3,No
CUST_005235,49,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,61.45,699.3,2,3,Yes
CUST_005236,76,Male,1,No,Yes,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,41.95,40.76,4,1,No
CUST_005237,24,Male,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.96,1035.31,3,0,No
CUST_005238,63,Female,0,Yes,No,10,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),60.58,663.3,3,3,No
CUST_005239,47,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,50.38,46.37,3,2,No
CUST_005240,57,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.49,1206.97,2,9,Yes
CUST_005241,43,Female,0,No,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),38.26,326.76,3,1,No
CUST_005242,32,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),42.33,369.71,2,3,No
CUST_005243,56,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),50.75,799.28,2,4,Yes
CUST_005244,54,Male,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),52.04,1687.46,4,4,No
CUST_005245,59,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.89,293.37,3,3,No
CUST_005246,44,Female,0,No,No,2,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,61.04,113.23,2,5,Yes
CUST_005247,36,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.28,497.24,3,0,No
CUST_005248,21,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),46.98,42.69,4,1,Yes
CUST_005249,57,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,40.9,1168.15,4,1,No
CUST_005250,51,Female,0,No,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,46.87,3260.49,2,0,Yes
CUST_005251,30,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.5,1144.01,2,2,No
CUST_005252,36,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),41.35,273.61,3,2,Yes
CUST_005253,37,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.42,206.8,3,3,Yes
CUST_005254,22,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.34,481.73,3,3,No
CUST_005255,32,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,62.02,346.89,4,2,No
CUST_005256,27,Female,0,Yes,Yes,9,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.08,688.62,3,2,No
CUST_005257,38,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.81,99.51,3,1,Yes
CUST_005258,33,Female,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),63.03,3663.1,2,0,No
CUST_005259,20,Male,0,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,47.72,2256.18,4,3,No
CUST_005260,75,Male,1,Yes,Yes,22,No,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),30.14,727.72,1,0,No
CUST_005261,63,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,45.53,43.79,3,0,Yes
CUST_005262,33,Female,0,Yes,No,39,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),37.86,1471.16,4,2,No
CUST_005263,49,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,59.91,59.78,5,2,Yes
CUST_005264,51,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),47.29,94.8,1,1,Yes
CUST_005265,62,Female,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,45.25,415.39,3,1,No
CUST_005266,32,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.39,504.76,4,0,No
CUST_005267,61,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),44.66,404.78,3,1,No
CUST_005268,36,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.29,287.27,4,3,Yes
CUST_005269,24,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.26,174.55,4,4,Yes
CUST_005270,55,Male,0,Yes,No,47,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,58.22,2721.91,4,0,No
CUST_005271,64,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),98.84,926.31,1,5,Yes
CUST_005272,80,Female,1,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,36.78,190.77,3,2,Yes
CUST_005273,27,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,57.79,991.6,2,0,Yes
CUST_005274,55,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,41.9,38.46,4,1,No
CUST_005275,38,Female,0,No,No,22,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),56.57,1154.89,4,0,No
CUST_005276,56,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,46.4,256.04,2,1,Yes
CUST_005277,22,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,46.69,990.61,2,2,No
CUST_005278,26,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,37.37,855.14,4,2,No
CUST_005279,33,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.76,1112.16,3,2,No
CUST_005280,46,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.76,423.17,5,3,Yes
CUST_005281,35,Male,0,Yes,No,14,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,47.32,707.99,3,1,No
CUST_005282,54,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,33.31,2550.4,3,2,No
CUST_005283,60,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),58.6,1831.94,1,2,No
CUST_005284,53,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.36,3417.66,4,0,No
CUST_005285,69,Male,1,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,39.1,2384.15,5,1,No
CUST_005286,51,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,62.36,1247.99,3,2,No
CUST_005287,26,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.71,546.57,3,3,No
CUST_005288,65,Female,1,Yes,No,33,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),73.2,2307.02,3,3,No
CUST_005289,35,Male,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.29,600.13,3,3,No
CUST_005290,58,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,58.04,1129.71,4,3,No
CUST_005291,68,Male,1,Yes,No,28,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),41.1,1167.23,5,3,No
CUST_005292,51,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),55.23,1188.95,3,0,No
CUST_005293,22,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,72.36,1199.88,3,2,No
CUST_005294,31,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,54.94,614.93,2,0,No
CUST_005295,64,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),68.99,65.71,5,1,No
CUST_005296,42,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),45.37,2085.13,2,3,No
CUST_005297,46,Female,0,Yes,No,48,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.07,1291.84,5,2,No
CUST_005298,56,Female,0,Yes,No,21,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,50.98,1113.35,4,3,No
CUST_005299,55,Female,0,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),52.71,357.18,2,2,No
CUST_005300,49,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,47.03,47.41,3,3,Yes
CUST_005301,41,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,42.53,40.03,3,1,No
CUST_005302,40,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,66.95,69.58,3,1,Yes
CUST_005303,57,Male,0,No,Yes,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,31.0,318.83,3,2,No
CUST_005304,53,Female,0,No,No,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.29,325.1,4,1,No
CUST_005305,41,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.25,242.38,5,1,No
CUST_005306,61,Female,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),34.36,956.44,3,3,No
CUST_005307,43,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.65,3913.99,2,2,Yes
CUST_005308,32,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,39.71,190.62,2,0,Yes
CUST_005309,33,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,51.33,800.96,4,0,No
CUST_005310,30,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.72,5264.1,3,1,No
