property_id,neighborhood,distance_to_city_center,distance_to_metro,distance_to_school,crime_rate,house_age,total_area,bedrooms,bathrooms,floors,garage,garden,basement,balcony,construction_quality,renovation_status,heating_type,air_conditioning,parking_spaces,energy_efficiency,listing_duration,season_sold,year_sold,sale_price
PROP_004476,Elmwood,4.1,2024,30,1.0,8,86,4,2,2,0,0,0,1,Premium,Full,Gas,0,1,B,7,Summer,2022,382.9
PROP_004477,Oakwood,0.5,694,51,1.0,4,127,3,2,2,0,1,0,0,Standard,Never,Central,0,3,A,8,Fall,2022,679.9
PROP_004478,Downtown,3.1,726,111,1.0,17,191,2,2,2,0,0,0,0,Standard,Partial,Electric,1,0,D,31,Spring,2022,924.6
PROP_004479,Cedar Park,11.2,65,58,1.0,37,54,6,3,1,1,1,0,0,Standard,Full,Central,0,2,B,18,Spring,2021,259.5
PROP_004480,Cedar Park,6.4,184,219,1.0,18,89,4,2,2,1,0,0,0,Standard,Never,Central,0,0,E,18,Summer,2020,259.5
PROP_004481,Sunset District,0.5,1204,74,1.0,7,115,3,2,1,1,1,1,0,Standard,Partial,Gas,1,1,E,16,Spring,2023,718.5
PROP_004482,Lakeside,6.3,249,30,1.0,31,82,1,3,2,0,1,1,1,Premium,Never,Electric,1,1,D,47,Summer,2022,576.1
PROP_004483,Prairie Meadows,8.8,118,87,1.0,9,50,3,3,2,1,0,0,0,Standard,Partial,Electric,1,0,E,1,Fall,2023,125.5
PROP_004484,Riverside,8.5,854,46,1.0,16,163,4,2,2,1,1,0,1,Premium,Never,Electric,1,2,C,14,Summer,2021,1200.0
PROP_004485,Elmwood,2.1,50,30,1.0,19,205,3,2,2,1,0,1,0,Basic,Partial,Central,1,2,B,9,Summer,2023,868.9
PROP_004486,Coastal Heights,3.8,50,55,1.0,19,50,3,3,2,1,0,1,0,Standard,Partial,Electric,1,2,A,22,Spring,2022,504.2
PROP_004487,Elmwood,3.2,367,325,1.0,0,60,4,3,2,0,0,0,1,Standard,Never,Central,0,0,B,53,Summer,2023,235.1
PROP_004488,Maple Heights,0.5,79,243,1.0,4,110,3,2,1,1,1,0,0,Standard,Partial,Central,0,2,D,54,Summer,2021,667.1
PROP_004489,Pine Valley,1.3,882,101,1.0,41,190,6,3,1,0,1,1,1,Standard,Partial,Central,0,2,D,17,Fall,2022,980.7
PROP_004490,Riverside,3.2,50,222,1.0,80,50,4,3,1,1,0,0,1,Standard,Never,Electric,1,1,A,21,Spring,2020,247.9
PROP_004491,Lakeside,5.6,543,137,1.0,4,75,3,1,1,1,1,1,0,Basic,Never,Central,1,1,E,8,Spring,2021,293.4
PROP_004492,Elmwood,2.9,418,256,1.0,64,184,6,3,1,0,1,1,1,Standard,Never,Electric,0,2,B,53,Winter,2021,692.7
PROP_004493,Hillcrest,0.5,122,107,1.0,24,173,3,2,3,1,1,1,0,Basic,Never,Electric,0,0,E,10,Summer,2021,795.5
PROP_004494,Sunset District,0.5,88,171,1.0,0,162,3,1,2,1,0,1,1,Basic,Partial,Central,1,0,G,5,Spring,2021,739.0
PROP_004495,Elmwood,0.6,582,99,1.0,23,90,4,2,2,1,1,0,0,Premium,Never,Gas,0,2,D,10,Summer,2020,473.0
PROP_004496,Mountain View,2.9,322,52,1.0,11,72,3,4,2,0,1,0,0,Standard,Full,Electric,1,2,C,23,Fall,2020,542.0
PROP_004497,Hillcrest,1.5,287,190,1.0,2,122,3,1,2,1,0,1,1,Standard,Never,Central,0,2,F,1,Fall,2023,768.0
PROP_004498,Forest Glen,5.7,50,88,1.0,6,50,3,3,2,1,0,0,0,Basic,Partial,Electric,0,0,B,4,Summer,2022,150.4
PROP_004499,Cedar Park,1.7,583,243,1.0,61,191,2,2,1,0,0,0,1,Premium,Partial,Central,1,2,C,1,Spring,2023,895.4
PROP_004500,Riverside,4.6,212,63,1.0,1,50,3,3,1,0,0,0,1,Basic,Full,Central,1,2,G,11,Fall,2022,226.3
PROP_004501,Sunset District,2.2,229,101,1.0,16,50,4,3,2,0,1,1,1,Standard,Never,Electric,0,2,B,3,Winter,2020,265.8
PROP_004502,Downtown,2.0,1243,64,1.0,9,164,5,3,2,1,0,1,1,Basic,Never,Central,0,2,A,1,Fall,2020,994.7
PROP_004503,Riverside,2.8,186,57,1.0,27,117,3,3,2,1,1,0,1,Standard,Partial,Gas,0,2,A,3,Summer,2022,782.1
PROP_004504,Coastal Heights,0.7,102,90,1.0,17,124,5,2,2,1,0,1,0,Standard,Never,Central,1,3,E,42,Summer,2022,1014.1
PROP_004505,Hillcrest,15.8,50,46,1.0,7,79,5,3,2,0,0,1,0,Premium,Partial,Electric,0,0,D,19,Spring,2020,534.4
PROP_004506,Oakwood,4.7,51,32,1.0,4,112,1,3,2,1,1,1,0,Standard,Never,Central,0,0,G,37,Winter,2021,394.4
PROP_004507,Garden City,17.7,58,30,1.0,5,209,3,4,2,1,0,0,0,Premium,Partial,Central,0,1,D,9,Fall,2022,1139.9
PROP_004508,Downtown,5.0,260,30,1.0,3,63,4,3,1,0,1,1,1,Standard,Never,Central,0,0,D,5,Spring,2022,379.1
PROP_004509,Cedar Park,1.3,117,95,1.0,42,103,2,3,2,1,1,1,0,Premium,Partial,Central,0,2,E,30,Summer,2022,578.0
PROP_004510,Mountain View,0.5,578,118,1.0,1,169,4,3,2,0,0,1,1,Standard,Partial,Central,0,2,A,12,Summer,2023,1200.0
PROP_004511,Riverside,2.0,162,153,1.0,9,79,3,2,1,1,0,0,1,Basic,Partial,Electric,1,1,A,13,Fall,2022,361.5
PROP_004512,Hillcrest,0.5,50,70,1.0,7,54,4,3,1,1,1,1,0,Basic,Partial,Gas,0,2,G,2,Summer,2021,330.9
PROP_004513,Oakwood,0.5,173,89,1.0,0,58,5,2,2,1,1,1,0,Basic,Never,Central,0,0,D,25,Fall,2022,287.3
PROP_004514,Hillcrest,2.9,50,228,1.0,1,121,3,3,3,0,0,1,1,Standard,Full,Central,0,1,E,1,Summer,2023,1166.0
PROP_004515,Oakwood,2.1,50,750,1.0,8,70,3,4,2,1,1,1,0,Basic,Partial,Electric,0,1,C,51,Summer,2023,457.2
PROP_004516,Mountain View,1.6,109,92,1.0,20,83,3,2,1,0,1,1,1,Basic,Never,Central,0,2,D,41,Summer,2021,319.3
PROP_004517,Riverside,0.8,231,30,1.0,1,50,3,2,2,0,1,0,1,Premium,Never,Electric,0,1,F,5,Fall,2020,293.7
PROP_004518,Mountain View,3.2,206,47,1.0,12,90,6,3,2,1,0,0,1,Standard,Partial,Central,0,1,D,4,Spring,2022,713.2
PROP_004519,Oakwood,0.5,65,33,1.0,7,315,3,4,2,1,1,0,0,Standard,Never,Electric,1,1,C,5,Summer,2022,1200.0
PROP_004520,Garden City,3.0,261,30,1.0,15,150,2,2,1,1,1,1,1,Standard,Partial,Central,0,3,D,21,Winter,2022,750.7
PROP_004521,Elmwood,0.5,275,156,1.0,12,379,1,2,1,0,1,0,1,Basic,Full,Gas,1,2,E,2,Spring,2023,1200.0
PROP_004522,Riverside,0.9,259,35,1.0,16,106,3,3,1,1,0,0,0,Standard,Full,Electric,1,3,D,10,Fall,2021,728.1
PROP_004523,Forest Glen,1.8,785,141,1.0,6,54,5,1,2,0,1,1,0,Standard,Partial,Electric,0,1,E,11,Fall,2023,216.3
PROP_004524,Lakeside,2.1,771,30,1.0,3,141,3,1,2,0,0,0,1,Basic,Never,Electric,1,1,E,172,Fall,2020,492.0
PROP_004525,Lakeside,3.4,132,271,1.0,11,50,1,1,1,1,0,0,1,Standard,Partial,Gas,1,1,D,10,Summer,2022,229.7
PROP_004526,Coastal Heights,1.1,75,30,1.0,15,261,4,3,2,1,1,1,1,Standard,Never,Central,1,2,C,77,Summer,2023,1200.0
PROP_004527,Lakeside,0.5,227,30,1.0,7,282,4,2,2,1,1,0,0,Premium,Partial,Central,0,1,F,9,Spring,2023,1200.0
PROP_004528,Lakeside,3.0,60,42,1.0,0,69,2,2,2,1,1,0,0,Basic,Never,Central,1,0,F,10,Winter,2020,263.9
PROP_004529,Hillcrest,2.9,383,59,1.0,1,113,4,2,2,1,0,0,1,Basic,Never,Central,0,0,F,83,Winter,2023,504.0
PROP_004530,Oakwood,2.2,891,66,1.0,6,219,4,4,2,1,0,1,1,Premium,Partial,Central,1,3,D,1,Fall,2022,1200.0
PROP_004531,Coastal Heights,1.4,50,40,1.0,14,80,3,3,2,0,0,0,0,Premium,Partial,Central,0,2,E,26,Summer,2021,704.7
PROP_004532,Maple Heights,4.6,65,141,1.0,21,94,4,3,1,1,0,0,1,Basic,Never,Electric,1,1,C,7,Fall,2023,347.7
PROP_004533,Mountain View,0.5,50,80,1.0,31,97,1,3,2,1,0,1,0,Standard,Never,Gas,1,0,C,44,Spring,2021,450.5
PROP_004534,Coastal Heights,0.5,132,32,1.0,18,80,2,2,1,0,0,0,0,Standard,Partial,Central,0,2,B,3,Fall,2020,364.3
PROP_004535,Lakeside,6.4,382,82,1.0,17,216,5,2,2,1,1,0,1,Standard,Partial,Electric,1,0,D,51,Fall,2021,1200.0
PROP_004536,Lakeside,2.6,810,51,1.0,11,89,3,3,2,1,0,1,1,Standard,Partial,Gas,0,0,D,24,Summer,2020,646.5
PROP_004537,Riverside,4.5,50,30,1.0,12,275,3,2,3,0,0,0,1,Basic,Never,Central,0,0,A,13,Spring,2022,1060.4
PROP_004538,Riverside,4.2,50,38,1.0,3,259,3,3,1,1,1,1,1,Standard,Never,Gas,0,3,E,63,Spring,2021,1200.0
PROP_004539,Maple Heights,3.1,237,30,1.0,22,100,4,3,2,1,1,0,1,Premium,Full,Central,0,3,D,3,Summer,2022,964.4
PROP_004540,Garden City,0.8,92,30,1.0,8,125,4,3,2,1,1,0,1,Basic,Never,Central,1,1,E,11,Spring,2020,531.0
PROP_004541,Oakwood,0.8,150,30,1.0,22,98,2,2,2,0,0,0,0,Basic,Never,Electric,1,1,C,21,Fall,2022,230.0
PROP_004542,Oakwood,3.0,50,30,1.0,15,194,3,2,2,0,1,0,0,Standard,Partial,Central,0,2,E,40,Summer,2023,897.3
PROP_004543,Oakwood,9.4,1091,332,1.0,7,164,5,2,2,1,1,0,1,Basic,Full,Electric,0,2,B,14,Spring,2020,719.5
PROP_004544,Pine Valley,0.9,161,162,1.0,4,102,4,1,1,1,1,0,0,Standard,Never,Gas,0,0,C,49,Fall,2022,335.5
PROP_004545,Oakwood,8.1,186,38,1.0,18,266,2,3,2,1,0,0,0,Standard,Partial,Electric,1,0,D,28,Fall,2020,896.4
PROP_004546,Downtown,1.7,723,72,1.0,9,268,5,4,1,1,0,0,1,Premium,Partial,Central,0,2,B,7,Fall,2020,1200.0
PROP_004547,Oakwood,1.6,1005,164,1.0,3,57,5,2,2,1,1,0,1,Standard,Partial,Central,0,2,C,21,Spring,2023,370.4
PROP_004548,Garden City,2.2,50,261,1.0,3,167,4,3,2,1,0,0,1,Basic,Never,Central,0,0,D,21,Spring,2022,732.5
PROP_004549,Pine Valley,3.7,478,83,1.0,11,179,2,2,2,1,1,1,0,Basic,Never,Electric,0,0,E,12,Fall,2022,391.7
PROP_004550,Forest Glen,9.5,899,54,1.0,34,196,4,2,2,0,0,1,0,Basic,Partial,Electric,0,1,D,5,Summer,2020,423.7
PROP_004551,Downtown,1.8,404,56,1.0,8,50,3,2,2,1,1,0,0,Basic,Never,Central,0,1,B,19,Summer,2021,247.1
PROP_004552,Downtown,2.4,141,40,1.0,2,138,3,2,2,1,1,0,1,Basic,Partial,Central,1,0,F,67,Fall,2022,639.1
PROP_004553,Riverside,0.5,228,34,1.0,4,128,5,2,3,1,0,1,1,Basic,Never,Electric,0,2,F,103,Fall,2021,617.8
PROP_004554,Lakeside,3.8,167,51,1.0,10,188,3,1,1,0,1,0,0,Standard,Partial,Central,0,1,F,6,Spring,2022,753.9
PROP_004555,Hillcrest,0.7,50,99,1.0,10,60,4,3,1,1,1,0,0,Standard,Full,Electric,0,2,D,16,Summer,2023,470.6
PROP_004556,Hillcrest,5.3,104,262,1.0,16,173,3,2,2,1,0,1,0,Basic,Full,Gas,0,1,F,48,Fall,2021,750.7
PROP_004557,Lakeside,4.4,50,30,1.0,35,193,2,2,2,1,0,0,1,Standard,Partial,Gas,0,0,D,25,Spring,2020,793.1
PROP_004558,Mountain View,5.4,323,122,1.0,1,201,4,3,2,1,0,1,1,Basic,Never,Central,0,2,A,53,Summer,2023,1200.0
PROP_004559,Sunset District,4.0,566,119,1.0,7,398,2,2,1,1,1,1,1,Standard,Full,Electric,0,3,C,24,Winter,2023,1200.0
PROP_004560,Mountain View,0.9,592,37,1.0,8,120,3,3,1,1,1,0,1,Basic,Never,Central,0,3,E,27,Summer,2021,601.2
PROP_004561,Elmwood,13.7,50,181,1.0,11,118,4,1,2,1,0,0,0,Basic,Never,Electric,1,2,G,44,Summer,2021,204.1
PROP_004562,Maple Heights,7.6,430,30,1.0,81,97,2,3,2,0,1,1,0,Standard,Partial,Central,0,2,D,48,Spring,2022,411.0
PROP_004563,Lakeside,0.5,73,241,1.0,7,294,1,3,1,1,1,0,0,Premium,Never,Central,0,2,G,12,Summer,2022,1200.0
PROP_004564,Coastal Heights,0.5,330,40,1.0,3,167,2,3,2,1,0,0,0,Basic,Full,Central,0,0,E,20,Winter,2022,840.1
PROP_004565,Forest Glen,10.3,205,85,1.0,9,50,3,1,2,0,1,1,1,Premium,Partial,Electric,0,0,D,106,Fall,2023,232.2
PROP_004566,Elmwood,18.4,858,75,1.0,21,50,2,3,3,1,1,1,1,Basic,Partial,Central,1,0,A,18,Fall,2022,127.2
PROP_004567,Cedar Park,1.6,152,283,1.0,24,145,3,2,2,0,1,0,0,Basic,Never,Central,0,0,A,1,Summer,2021,380.3
PROP_004568,Garden City,0.5,50,39,1.0,6,83,2,3,2,1,1,1,1,Standard,Full,Central,1,0,D,20,Spring,2021,581.2
PROP_004569,Mountain View,0.5,742,30,1.0,10,189,4,2,2,1,0,0,0,Basic,Never,Central,0,2,D,10,Winter,2020,680.9
PROP_004570,Pine Valley,3.0,244,113,1.0,17,93,4,3,1,0,0,0,1,Standard,Partial,Central,0,1,E,26,Spring,2021,334.2
PROP_004571,Garden City,0.5,318,30,1.0,25,240,2,1,1,1,0,0,0,Basic,Partial,Electric,0,2,A,2,Spring,2023,905.8
PROP_004572,Garden City,2.8,695,119,1.0,43,205,4,3,3,1,0,1,0,Standard,Partial,Central,1,0,E,16,Spring,2023,1200.0
PROP_004573,Coastal Heights,2.8,364,215,1.0,12,50,2,2,3,0,1,0,0,Standard,Partial,Central,1,1,B,22,Spring,2022,363.2
PROP_004574,Pine Valley,8.3,345,444,1.0,13,50,4,3,1,0,0,0,0,Premium,Full,Gas,0,0,C,5,Winter,2023,275.5
PROP_004575,Oakwood,25.0,1387,54,1.0,18,169,3,3,3,1,0,0,0,Premium,Partial,Gas,0,2,A,4,Fall,2021,513.0
PROP_004576,Riverside,0.7,305,30,1.0,1,74,2,3,1,1,1,0,1,Standard,Full,Electric,0,0,C,86,Spring,2021,573.8
PROP_004577,Riverside,3.0,531,30,1.0,9,80,4,4,2,1,0,0,0,Standard,Full,Central,0,2,D,26,Fall,2020,475.1
PROP_004578,Prairie Meadows,5.3,78,381,1.0,34,116,4,2,1,1,0,0,0,Basic,Partial,Electric,0,2,D,7,Summer,2022,293.5
PROP_004579,Forest Glen,5.2,441,77,1.0,4,146,4,2,2,0,1,1,1,Standard,Partial,Central,0,1,C,48,Summer,2020,718.3
PROP_004580,Elmwood,5.4,51,77,1.0,12,146,1,1,3,1,1,0,1,Standard,Partial,Central,0,0,C,9,Winter,2020,315.4
PROP_004581,Cedar Park,4.2,78,437,1.0,11,66,4,4,2,0,1,0,1,Premium,Never,Central,1,3,A,29,Spring,2020,445.4
PROP_004582,Cedar Park,3.8,368,30,1.0,23,170,4,3,2,1,1,0,1,Standard,Never,Central,1,3,C,10,Summer,2023,813.5
PROP_004583,Hillcrest,1.1,437,114,1.0,39,134,1,4,2,1,0,1,1,Premium,Partial,Central,1,1,E,5,Summer,2022,1200.0
PROP_004584,Coastal Heights,0.5,519,64,1.0,12,50,4,2,2,1,1,0,1,Basic,Never,Central,1,2,C,69,Spring,2023,381.5
PROP_004585,Downtown,0.5,110,44,1.0,4,52,3,3,2,1,1,0,0,Premium,Full,Central,0,2,D,8,Spring,2023,907.0
PROP_004586,Maple Heights,0.9,297,112,1.0,38,76,3,4,2,1,1,1,0,Standard,Never,Central,1,2,B,20,Summer,2021,525.0
PROP_004587,Garden City,12.2,435,154,1.0,22,126,4,3,2,1,1,1,1,Basic,Partial,Central,1,2,D,131,Spring,2020,521.3
PROP_004588,Sunset District,1.1,50,58,1.0,6,116,2,4,2,0,1,1,1,Standard,Full,Central,0,1,G,70,Summer,2022,871.9
PROP_004589,Garden City,1.2,183,156,1.0,14,291,4,2,1,1,0,1,0,Standard,Never,Electric,1,2,D,14,Spring,2022,1200.0
PROP_004590,Garden City,5.0,712,147,1.0,4,117,2,3,1,0,0,1,0,Basic,Partial,Central,1,0,B,12,Spring,2022,452.2
PROP_004591,Hillcrest,6.6,71,30,1.0,20,212,3,1,2,1,1,1,0,Standard,Never,Central,0,1,B,39,Summer,2022,1038.4
PROP_004592,Downtown,3.4,230,238,1.0,0,64,2,3,1,0,1,1,1,Basic,Never,Central,0,1,B,2,Fall,2022,308.0
PROP_004593,Riverside,0.7,50,130,1.0,11,169,4,3,2,0,0,0,1,Standard,Partial,Central,1,1,G,10,Fall,2023,817.0
PROP_004594,Cedar Park,3.3,483,30,1.0,1,124,2,2,1,0,1,1,1,Premium,Partial,Central,0,0,B,84,Spring,2020,616.8
PROP_004595,Oakwood,25.0,646,266,1.0,19,50,3,2,1,1,1,0,0,Standard,Full,Central,1,1,A,19,Summer,2022,181.8
PROP_004596,Coastal Heights,0.5,696,30,1.0,0,156,3,3,3,1,0,0,0,Standard,Partial,Central,1,1,A,25,Summer,2023,1200.0
PROP_004597,Oakwood,6.9,434,30,1.0,35,121,2,2,2,1,1,1,1,Basic,Partial,Central,1,2,B,15,Summer,2022,549.1
PROP_004598,Sunset District,13.2,688,199,1.0,1,67,4,2,1,0,1,0,1,Premium,Partial,Central,0,2,F,5,Winter,2023,372.8
PROP_004599,Sunset District,0.5,160,184,1.0,4,75,2,1,1,1,1,0,0,Basic,Never,Central,0,0,A,28,Fall,2023,305.9
PROP_004600,Forest Glen,0.8,117,246,1.0,3,142,3,2,2,1,0,1,1,Standard,Full,Electric,1,2,D,42,Fall,2021,1067.5
PROP_004601,Coastal Heights,3.3,505,35,1.0,1,100,4,3,1,1,1,1,0,Premium,Never,Central,0,1,D,14,Fall,2020,1039.4
PROP_004602,Sunset District,1.3,307,30,1.0,5,180,5,3,1,1,0,0,1,Standard,Full,Gas,1,0,B,10,Fall,2022,1200.0
PROP_004603,Maple Heights,1.4,68,30,1.0,19,220,4,4,1,1,0,0,1,Standard,Partial,Electric,0,2,E,31,Spring,2022,1200.0
PROP_004604,Downtown,6.6,380,39,1.0,14,178,5,3,2,0,1,1,1,Basic,Full,Central,1,2,E,1,Summer,2020,1200.0
PROP_004605,Downtown,1.2,587,36,1.0,24,199,1,2,2,1,0,0,1,Basic,Full,Gas,1,1,E,50,Spring,2022,896.0
PROP_004606,Coastal Heights,0.7,135,120,1.0,9,190,3,2,1,1,1,1,0,Standard,Never,Central,0,2,C,77,Summer,2023,1200.0
PROP_004607,Mountain View,2.8,225,198,1.0,1,124,3,2,1,1,1,0,1,Standard,Partial,Central,1,2,D,37,Summer,2023,1130.2
PROP_004608,Elmwood,9.3,135,68,1.0,1,110,4,1,2,0,1,0,0,Standard,Never,Central,0,3,E,60,Spring,2023,410.5
PROP_004609,Elmwood,9.4,154,104,1.0,8,66,5,3,2,1,1,1,1,Standard,Partial,Central,1,1,C,59,Fall,2020,273.8
PROP_004610,Elmwood,17.2,550,30,1.0,0,130,3,2,1,1,0,1,1,Standard,Full,Central,0,0,D,18,Spring,2023,471.0
PROP_004611,Maple Heights,1.2,73,46,1.0,1,78,3,2,2,0,1,0,0,Standard,Partial,Gas,0,2,E,22,Spring,2023,508.3
PROP_004612,Forest Glen,9.3,119,318,1.0,11,235,3,3,2,1,1,1,0,Basic,Full,Gas,1,3,C,5,Summer,2021,1200.0
PROP_004613,Oakwood,3.9,195,100,1.0,0,230,4,3,2,1,0,1,1,Basic,Partial,Gas,0,1,C,37,Summer,2021,1200.0
PROP_004614,Cedar Park,18.9,204,43,1.0,3,50,4,3,1,1,1,0,1,Standard,Partial,Central,1,1,C,19,Spring,2020,208.3
PROP_004615,Prairie Meadows,6.2,959,152,1.0,37,114,5,2,2,1,1,0,1,Premium,Partial,Central,0,3,F,1,Winter,2022,412.4
PROP_004616,Hillcrest,6.0,1129,40,1.0,20,128,5,2,1,1,0,1,0,Standard,Partial,Electric,1,2,G,8,Winter,2021,533.3
PROP_004617,Lakeside,2.6,745,54,1.0,16,237,4,3,2,0,1,0,0,Standard,Partial,Central,0,2,C,49,Spring,2020,1200.0
PROP_004618,Maple Heights,2.5,50,430,1.0,40,317,3,4,2,1,1,1,0,Basic,Partial,Electric,0,1,B,60,Spring,2021,1200.0
PROP_004619,Pine Valley,9.9,50,63,1.0,1,121,2,1,1,1,0,1,1,Standard,Partial,Electric,1,3,F,97,Summer,2021,454.5
PROP_004620,Maple Heights,3.6,113,157,1.0,4,75,2,2,2,1,1,0,1,Premium,Partial,Electric,0,1,G,21,Winter,2023,606.5
PROP_004621,Maple Heights,6.8,84,244,1.0,7,66,4,1,2,1,1,1,0,Standard,Never,Gas,0,0,B,77,Spring,2021,336.6
PROP_004622,Cedar Park,14.0,627,129,1.0,7,156,1,3,1,1,1,0,1,Basic,Never,Central,0,3,D,50,Summer,2021,361.1
PROP_004623,Maple Heights,4.6,51,410,1.0,34,141,2,2,1,1,0,0,1,Standard,Partial,Gas,1,2,A,1,Fall,2020,649.3
PROP_004624,Lakeside,3.9,261,71,1.0,15,111,2,3,3,0,1,0,1,Basic,Partial,Central,1,2,D,44,Summer,2022,539.7
PROP_004625,Elmwood,10.8,364,316,1.0,17,334,2,4,2,1,1,1,0,Standard,Partial,Electric,0,1,A,20,Summer,2021,1200.0
PROP_004626,Mountain View,6.4,180,35,1.0,34,112,5,2,3,0,0,0,0,Basic,Partial,Central,0,1,D,8,Summer,2022,564.4
PROP_004627,Pine Valley,0.5,64,1022,1.0,9,148,4,3,2,1,0,0,0,Standard,Partial,Central,0,2,B,12,Spring,2022,788.5
PROP_004628,Garden City,3.4,50,32,1.0,32,76,4,1,3,1,0,0,1,Premium,Never,Gas,0,2,A,9,Fall,2022,453.1
PROP_004629,Lakeside,1.4,486,30,1.0,5,126,3,2,2,1,0,0,0,Basic,Partial,Electric,0,2,D,12,Fall,2022,550.6
PROP_004630,Hillcrest,4.0,283,70,1.0,19,122,5,3,2,1,0,0,1,Standard,Partial,Central,0,2,D,36,Winter,2021,765.3
PROP_004631,Forest Glen,3.5,170,32,1.0,17,149,3,3,1,1,1,0,1,Standard,Partial,Electric,0,2,E,28,Winter,2021,613.3
PROP_004632,Cedar Park,7.5,411,135,1.0,41,81,4,3,2,1,1,0,0,Basic,Partial,Central,0,1,E,1,Spring,2021,247.9
PROP_004633,Pine Valley,6.2,76,247,1.0,10,229,3,2,2,1,1,1,0,Premium,Never,Electric,0,0,D,1,Fall,2020,892.7
PROP_004634,Prairie Meadows,1.6,1772,344,1.0,8,160,3,2,3,1,1,1,0,Basic,Partial,Central,0,3,C,59,Spring,2022,479.0
PROP_004635,Maple Heights,1.3,382,409,1.0,9,354,2,1,1,1,1,0,0,Standard,Never,Electric,0,1,D,24,Summer,2021,1155.9
PROP_004636,Oakwood,1.3,457,199,1.0,2,174,1,2,2,1,0,1,1,Premium,Full,Central,1,1,C,13,Fall,2023,1200.0
PROP_004637,Riverside,0.5,79,217,1.0,1,76,3,2,2,0,0,1,1,Basic,Never,Electric,0,0,D,21,Spring,2023,380.2
PROP_004638,Coastal Heights,0.5,50,47,1.0,9,83,4,2,2,0,1,1,0,Basic,Never,Central,0,0,B,5,Winter,2020,419.4
PROP_004639,Oakwood,1.2,50,449,1.0,52,176,3,3,2,1,1,1,0,Standard,Never,Central,1,2,D,1,Fall,2022,723.1
PROP_004640,Downtown,2.2,87,74,1.0,28,324,2,1,3,1,0,0,0,Standard,Full,Gas,1,2,E,32,Fall,2022,1200.0
PROP_004641,Maple Heights,0.5,50,30,1.0,25,50,3,2,3,0,0,0,0,Standard,Full,Central,0,3,C,9,Summer,2020,238.2
PROP_004642,Cedar Park,3.9,2141,173,1.0,49,177,2,2,1,1,1,1,1,Basic,Never,Central,0,2,D,106,Summer,2021,396.0
PROP_004643,Elmwood,4.1,2041,30,1.0,30,192,3,4,2,1,0,1,0,Standard,Partial,Electric,0,0,A,41,Fall,2020,574.1
PROP_004644,Lakeside,6.6,50,164,1.0,1,84,3,1,2,1,1,0,1,Standard,Full,Electric,0,2,E,13,Spring,2021,540.9
PROP_004645,Cedar Park,5.1,191,72,1.0,6,180,3,2,2,0,0,1,0,Basic,Full,Central,1,3,C,106,Fall,2023,884.7
PROP_004646,Garden City,13.2,239,34,1.0,5,244,5,2,1,1,0,0,0,Basic,Partial,Gas,1,1,G,20,Spring,2023,788.6
PROP_004647,Sunset District,2.7,50,176,1.0,1,257,4,3,3,0,0,0,0,Premium,Partial,Electric,0,2,C,4,Summer,2023,1200.0
PROP_004648,Prairie Meadows,8.8,98,487,1.0,0,84,4,2,2,0,1,0,0,Standard,Partial,Gas,0,1,C,49,Summer,2022,330.1
PROP_004649,Lakeside,2.4,778,73,1.0,44,66,5,2,2,0,1,1,0,Basic,Partial,Central,0,0,G,41,Spring,2022,264.5
PROP_004650,Pine Valley,13.2,697,792,1.0,6,50,3,3,2,0,0,1,1,Standard,Partial,Central,0,1,A,6,Spring,2023,207.5
PROP_004651,Forest Glen,5.7,333,402,1.0,29,232,5,3,2,1,1,0,0,Basic,Never,Electric,1,3,E,16,Summer,2021,618.9
PROP_004652,Cedar Park,1.5,589,74,1.0,26,281,3,3,2,0,0,1,0,Premium,Partial,Central,1,2,B,50,Summer,2020,1200.0
PROP_004653,Hillcrest,5.8,509,30,1.0,16,69,4,3,2,1,0,0,1,Basic,Never,Gas,0,2,F,18,Spring,2020,249.9
PROP_004654,Lakeside,5.5,226,65,1.0,4,251,2,2,1,1,1,1,0,Premium,Partial,Central,0,3,B,4,Fall,2022,1200.0
PROP_004655,Coastal Heights,2.2,245,30,1.0,11,329,4,2,3,0,0,0,0,Premium,Partial,Electric,0,1,A,38,Summer,2021,1200.0
PROP_004656,Coastal Heights,1.5,70,30,1.0,23,95,4,2,1,0,0,0,0,Standard,Never,Electric,0,3,B,1,Summer,2023,629.7
PROP_004657,Garden City,2.2,127,680,1.0,5,189,3,3,2,1,0,0,0,Standard,Full,Central,1,1,F,15,Summer,2021,1137.8
PROP_004658,Prairie Meadows,2.4,899,356,1.0,19,126,3,2,2,1,1,0,0,Basic,Never,Gas,0,2,G,10,Summer,2022,256.1
PROP_004659,Elmwood,3.8,661,307,1.0,26,135,3,3,2,1,1,0,0,Basic,Partial,Electric,1,1,D,2,Fall,2022,448.3
PROP_004660,Garden City,13.0,247,30,1.0,33,176,4,2,2,1,0,0,0,Standard,Never,Central,1,2,F,1,Summer,2023,649.8
PROP_004661,Forest Glen,0.7,484,117,1.0,29,98,2,3,2,1,0,0,0,Basic,Full,Electric,0,3,D,8,Fall,2021,249.4
PROP_004662,Lakeside,18.1,169,126,1.0,0,50,1,3,1,0,0,0,1,Standard,Partial,Central,1,1,B,17,Spring,2021,196.5
PROP_004663,Downtown,0.5,192,45,1.0,10,95,3,3,2,0,1,1,0,Standard,Never,Electric,0,2,D,11,Spring,2023,732.1
